 63613  75 4 1  3.4132660849 -1.2487621175   35.88   264.17   -22.75   0.36   0.34   0.44   0.44   0.41 144 27.96  0    0.0    0  3.7698 0.0003 0.004 0  1.190 0.002  1.170   1.04  -1.91   1.02   0.70  -0.45   1.00  -1.21  -0.73  -0.31   1.04  -0.49   1.50  -0.10  -2.01   1.00
 64166   7 1 1  3.4429006957 -0.4034847403   14.09   -20.08   -39.81   0.44   0.29   0.48   0.53   0.25 114 10.56  0    0.0  763  5.1032 0.0004 0.004 0  1.048 0.003  1.020   1.23   3.40   1.16   0.49  -0.64   1.09  -1.94  -0.24  -0.70   1.20  -1.67  -1.43  -0.63   3.46   1.05
 64238  15 3 2  3.4468079740 -0.0966725528   10.33   -36.28   -31.22   0.97   0.67   1.09   0.93   0.69  55 23.32  0    0.0    0  4.3690 0.0011 0.007 0 -0.008 0.005  0.010   1.09   1.71   1.03   0.96  -0.66   1.00   0.69   0.48   0.04   1.08   0.91  -0.50   0.56   2.38   1.00
 64241   1 2 1  3.4469925602  0.3059407189   56.10  -433.13   141.24   0.72   0.64   0.89   0.70   0.51  56 -0.53  1    2.6    0  4.4292 0.0008 0.006 0  0.455 0.008  0.530   1.26   0.68   1.36  -0.39   0.93   1.00   0.30   0.35  -0.06   1.19   0.54   0.60   0.06   1.17   1.00
 64394   5 0 1  3.4552372412  0.4865286405  109.54  -801.44   882.04   0.11   0.10   0.17   0.14   0.10 142 -2.94  0    0.0    0  4.3607 0.0005 0.005 0  0.572 0.006  0.670   1.04   1.30   1.20   0.25   0.62   1.05   0.55   1.31  -1.12   1.01   1.66  -4.64   2.11   1.15   1.00
 65109   5 0 1  3.4932812673 -0.6407466857   55.49  -341.11   -86.14   0.12   0.10   0.17   0.17   0.12 109 -0.33  2    0.0    0  2.7717 0.0004 0.004 0  0.068 0.004  0.020   1.11   3.39   1.02   0.48   0.27   1.02   2.14   1.02  -1.11   1.06   1.88   0.55  -1.46   2.69   1.00
 65378  15 3 2  3.5077787053  0.9586293363   38.01   119.01   -25.97   1.28   1.40   1.71   1.49   1.65 125 99.00  0    0.0    0  2.2540 0.0088 0.041 0  0.057 0.004  0.070   1.03  -0.20   1.04   0.32   1.62   1.01   1.86   0.57  -1.01   1.01   0.49   1.33   0.15   1.03   1.00
 65474   7 0 1  3.5133190262 -0.1948004728   13.06   -42.35   -30.67   0.59   0.38   0.70   0.62   0.37  92 27.38  0    0.0  782  0.8891 0.0022 0.014 1 -0.235 0.008 -0.250   1.20   5.15   1.10   1.72  -0.76   1.06  -0.70  -0.74  -0.93   1.22  -1.53  -3.43  -0.56   6.48   1.00
 65936  55 3 2  3.5388491118 -0.6877867814    3.60   -15.67   -10.49   0.42   0.31   0.49   0.47   0.31  92 17.13  0    0.0    0  4.0636 0.0008 0.005 0  1.186 0.002  1.100   1.06   0.69   1.06   1.24  -0.62   1.02  -0.71   0.84  -0.71   1.00   1.06  -2.49  -1.32  -0.39   1.00
 66249   5 0 1  3.5547815209 -0.0104010854   44.03  -280.48    49.05   0.16   0.11   0.19   0.17   0.12  76  0.02  2    0.0    0  3.4147 0.0005 0.005 0  0.114 0.003  0.120   1.08   2.50   1.12   1.24   0.51   1.06   1.18   0.40  -1.41   1.12   1.04  -3.49   1.26   4.15   1.00
 66657   7 1 1  3.5774357455 -0.9331640675    7.63   -15.30   -11.72   0.28   0.31   0.48   0.36   0.36 158 31.28  0    0.0  798  2.2097 0.0009 0.007 0 -0.171 0.003 -0.230   1.19   2.63   1.05   1.39  -1.13   1.10  -0.14   0.57   0.51   1.10   0.42   2.46  -0.84   0.23   1.11
 67153   5 0 1  3.6027643956 -0.5767155343   51.54  -462.49  -146.49   0.15   0.13   0.19   0.18   0.16 110 -0.47  0    0.0    0  4.3195 0.0004 0.004 0  0.390 0.017  0.440   1.07   2.53   1.04   0.53  -0.15   1.01  -0.62   0.19  -0.64   1.05  -0.02   1.81  -0.01   1.91   1.00
 67275   5 0 1  3.6096344455  0.3046781868   64.03  -479.53    53.49   0.16   0.13   0.19   0.16   0.13 117  0.71  0    0.0    0  4.5949 0.0004 0.006 0  0.508 0.001  0.510   1.04   2.08   1.07   0.10   0.18   1.00   0.18   0.30   0.01   1.06   0.44  -3.04   0.76   3.00   1.00
 67301   5 0 1  3.6108350538  0.8606795018   31.38  -121.17   -14.91   0.14   0.19   0.24   0.15   0.17 106  5.56  3    0.0    0  1.7994 0.0008 0.007 0 -0.099 0.007 -0.080   1.05  -0.68   1.27   0.89   4.08   1.02   2.27   0.51   1.06   1.00   0.31   2.43  -1.07   0.45   1.00
 67457   5 0 1  3.6191402795 -0.6012769322   17.82   -41.68   -59.77   0.16   0.13   0.21   0.23   0.18  91 -0.44  0    0.0    0  4.1005 0.0025 0.057 2  1.520 0.090  3.000   1.06   1.82   1.02   0.74  -0.14   1.03   0.54   0.52  -1.01   1.02   0.79   0.92  -0.61   1.18   1.00
 67459   5 0 1  3.6192818453  0.2757237260   12.38   -94.22    41.07   0.20   0.14   0.23   0.19   0.14  81  1.35  0    0.0    0  4.1588 0.0011 0.010 0  1.520 0.012  1.600   1.06   1.07   1.05   1.31   0.46   1.00  -1.08   0.26   0.15   1.03   0.18  -2.16   0.74   1.96   1.00
 67464   5 0 1  3.6193981602 -0.7275869220    7.47   -26.77   -20.18   0.13   0.09   0.17   0.12   0.08 117 -1.17  0    0.0    0  3.3237 0.0006 0.007 1 -0.225 0.010 -0.240   1.17  -0.06   1.14   3.02  -0.10   1.01   0.47   1.63   0.63   1.00   2.42  -5.70  -1.14  -0.24   1.00
 67472   5 0 1  3.6198861585 -0.7413056511    6.45   -24.25   -18.64   0.12   0.08   0.16   0.14   0.08 124 -1.88  0    0.0    0  3.3969 0.0009 0.019 2 -0.170 0.210 -0.210   1.12   0.21   1.14   2.50  -0.29   1.01  -0.90   1.33  -0.43   1.01   1.98  -5.75  -1.61  -1.60   1.00
 67669  15 3 2  3.6295303807 -0.5758542239    9.49   -34.54   -28.21   0.71   0.54   0.89   0.78   0.62  97 26.79  1    0.0    0  4.2763 0.0008 0.009 2 -0.146 0.003 -0.120   1.13   1.03   1.04   1.75  -1.15   1.03  -0.04   0.17   0.68   1.01   0.20   0.14  -0.90   0.98   1.00
 67786  15 3 2  3.6355607033 -0.5572415082    5.12   -12.72    -9.48   0.57   0.45   0.70   0.68   0.57  94 21.38  0    0.0    0  4.7067 0.0050 0.008 0 -0.111 0.025 -0.100   1.11   1.81   1.02   1.20  -0.82   1.01  -0.90   0.22  -0.24   1.05  -0.03   0.63  -0.59   1.70   1.00
 67927  75 4 1  3.6420015586  0.3211159157   87.75   -60.95  -356.29   0.98   0.66   1.24   1.14   0.73 103 56.31  3    0.0    0  2.7957 0.0004 0.004 0  0.580 0.000  0.650   1.02  -1.59   1.12   0.12   0.74   1.01  -0.19  -1.20   0.41   1.00  -1.90   4.29  -0.85  -0.56   1.00
 68002   5 0 1  3.6457335522 -0.8253359433    8.54   -57.37   -44.55   0.11   0.08   0.13   0.10   0.08 110 -2.38  0    0.0    0  2.4419 0.0006 0.007 0 -0.176 0.005 -0.180   1.14   0.42   1.12   2.47  -0.11   1.00   0.98   2.90   0.05   1.00   3.86  -4.17  -0.10  -0.29   1.00
 68245   5 0 1  3.6576490399 -0.7347959205    6.21   -22.77   -20.13   0.14   0.11   0.17   0.15   0.12  76 -1.03  0    0.0    0  3.7448 0.0005 0.004 0 -0.224 0.064 -0.230   1.04  -0.15   1.03   1.55   0.88   1.01  -0.44  -0.51   0.22   1.00  -0.66   0.96  -1.16  -0.57   1.00
 68282   5 0 1  3.6594297557 -0.7819691374    7.63   -27.51   -22.44   0.13   0.11   0.16   0.15   0.13  80 -2.08  0    0.0    0  3.7877 0.0006 0.005 0 -0.208 0.011 -0.220   1.06   1.35   1.05   0.85  -0.66   1.02   1.61   0.49   1.13   1.01   0.89   1.81   0.06   0.96   1.00
 68520   5 0 1  3.6723751468  0.0269580679   14.50    17.49   -21.27   0.14   0.11   0.18   0.17   0.12  69 -3.00  2    0.0    0  4.2777 0.0006 0.004 0  0.121 0.015  0.140   1.11   2.06   1.14   0.73   1.71   1.04   1.56   1.26  -1.26   1.03   2.27   0.41  -1.00   1.56   1.00
 68523   1 1 1  3.6727175713 -0.7959289686    2.57     8.64   -16.25   0.93   0.69   1.05   1.09   0.88  90  1.10  1    4.3    0  4.4632 0.0005 0.004 0  0.598 0.011  0.650   1.10   0.35   1.06   0.26  -0.09   1.03   0.40   0.12   0.25   1.02   0.27   0.43   0.04   0.24   1.00
 68702  15 3 2  3.6818771120 -1.0537072605    8.32   -33.27   -23.16   0.35   0.34   0.50   0.50   0.41 130 35.12  0    0.0    0  0.5366 0.0013 0.009 2 -0.231 0.017 -0.250   1.06  -1.99   1.06   1.50  -0.39   1.00   2.05  -3.19   0.33   1.22  -3.56   2.76  -0.74  -6.77   1.00
 68756  75 4 1  3.6843483047  1.1235698204   10.76   -56.34    17.21   0.14   0.15   0.17   0.15   0.15 124  5.40  0    0.0    0  3.6452 0.0005 0.004 0 -0.049 0.005 -0.080   1.02  -0.20   1.02   1.34   1.58   1.00   0.62  -0.57  -0.14   1.00  -0.57  -0.44   0.31   0.56   1.00
 68862   5 0 1  3.6915739711 -0.7187192604    6.39   -22.90   -21.69   0.14   0.13   0.21   0.17   0.17  90 -2.43  0    0.0    0  4.2873 0.0006 0.005 0 -0.198 0.015 -0.210   1.08   1.69   1.12   1.45   0.45   1.01  -0.01   0.34  -0.61   1.07   0.38   2.49  -0.77   1.84   1.00
 68933   5 0 1  3.6943765794 -0.6347534825   55.45  -520.53  -518.06   0.16   0.11   0.20   0.21   0.15  85  1.99  0    0.0    0  2.2226 0.0004 0.004 0  1.011 0.013  1.010   1.11   2.02   1.08   1.13  -0.37   1.08   2.33   0.15   1.02   1.00   0.83   3.33  -2.86  -0.09   1.00
 69427   5 0 1  3.7214594688 -0.1793158931   12.80     7.25   139.88   0.22   0.14   0.25   0.25   0.18  70 -0.33  0    0.0    0  4.3251 0.0009 0.005 0  1.323 0.040  1.350   1.05   0.56   1.21   1.42   0.80   1.10  -0.04  -0.25  -0.11   1.00  -0.46   3.06  -2.48   0.48   1.00
 69483  95 3 1  3.7240199201  0.9039058561   19.96    61.03    -9.22   0.49   0.51   0.63   0.58   0.54 124 27.93  0    0.0    0  4.5711 0.0061 0.029 0  0.233 0.012  0.230   1.02  -0.46   1.03   0.46   0.88   1.01   0.26   0.84  -0.63   1.01   0.80   0.32  -0.56   0.71   1.00
 69673  55 3 2  3.7335754203  0.3348810440   88.83 -1093.39 -2000.06   0.40   0.35   0.54   0.44   0.39  96 29.09  1    0.0    0  0.1114 0.0020 0.015 2  1.239 0.006  1.220   1.05   3.46   1.01   0.13   1.11   1.02  -0.28   0.08   0.14   1.12  -0.01   0.07   2.01   4.93   1.00
 69701   5 0 1  3.7350689537 -0.1047114831   44.97   -26.31  -419.38   0.16   0.11   0.19   0.19   0.14  70 -2.30  1    0.0    0  4.1854 0.0005 0.004 0  0.510 0.006  0.590   1.21   2.66   1.04   2.39   0.57   1.01  -1.27   0.19  -0.26   1.05  -0.32   1.25  -0.99   1.82   1.00
 69732   5 0 1  3.7366900315  0.8043859341   32.94  -187.33   159.05   0.11   0.12   0.16   0.14   0.11 149  0.26  0    0.0    0  4.2074 0.0005 0.005 0  0.087 0.009  0.040   1.04  -0.20   1.06   0.61   1.14   1.01   1.27   2.22  -0.30   1.04   2.20   1.91   0.86   2.66   1.00
 69996   5 0 1  3.7498568242 -0.8038652111    9.65   -12.56    -4.76   0.16   0.11   0.20   0.15   0.16  79 -0.22  1    0.0    0  3.4849 0.0008 0.006 0 -0.184 0.008 -0.180   1.20   0.49   1.05   2.85   0.76   1.00   1.81  -0.26  -0.22   1.01  -0.21   1.80   0.48   0.92   1.00
 70090   5 0 1  3.7548925796 -0.6612226508   12.60   -63.69   -10.65   0.17   0.11   0.20   0.18   0.15  93 -0.53  3    0.0    0  4.0385 0.0005 0.004 0 -0.030 0.015 -0.020   1.09   1.75   1.13   0.14   0.65   1.02   2.25   0.49   0.87   1.02   1.38   3.27  -0.28   1.12   1.00
 70300   5 0 1  3.7657120159 -0.6896104101    7.13   -24.15   -21.90   0.13   0.10   0.16   0.13   0.13  97 -3.10  1    0.0    0  4.3518 0.0047 0.024 1 -0.185 0.019 -0.200   1.08   2.02   1.12   1.49   0.44   1.01   1.20   0.30   0.41   1.07   0.75   2.84  -0.69   2.25   1.00
 70497   5 0 1  3.7751485776  0.9049831242   68.82  -235.40  -399.07   0.12   0.11   0.14   0.14   0.13 116 -0.22  0    0.0    0  4.1514 0.0006 0.005 0  0.497 0.005  0.590   1.02  -0.72   1.05   0.83   1.45   1.02  -0.45   1.00  -1.30   1.02   1.07  -0.71  -0.05   1.67   1.00
 70576  55 3 2  3.7794233480 -0.7920175094   10.22    14.62    -7.33   0.27   0.16   0.31   0.32   0.26 111  5.17  0    0.0    0  4.4387 0.0005 0.005 0  0.434 0.018  0.580   1.12  -0.28   1.06   2.03   0.78   1.03   1.16   0.11   0.44   1.00   0.12   1.51  -1.14   0.07   1.00
 70638   5 0 1  3.7826914176 -1.4602795126   10.91   -96.12   -13.27   0.13   0.11   0.14   0.13   0.12 165  0.38  1    0.0    0  4.4667 0.0006 0.006 0  1.300 0.300  1.300   1.02  -1.29   1.01   0.71  -0.64   1.00   0.60  -0.39  -0.09   1.04  -0.52   0.02  -0.76  -2.45   1.00
 71053   5 0 1  3.8040802105  0.5300764764   20.37  -100.90   120.73   0.11   0.10   0.18   0.21   0.16 139 -2.08  0    0.0    0  3.7331 0.0003 0.005 0  1.298 0.007  1.220   1.07  -2.66   1.07   0.69   1.37   1.04   0.82   1.00   1.28   1.23   0.87  -0.25   1.42   3.77   1.00
 71075   5 0 1  3.8051637674  0.6685987015   37.58  -115.71   151.16   0.08   0.10   0.14   0.10   0.11 140 -1.32  0    0.0    0  3.0980 0.0005 0.005 0  0.191 0.006  0.170   1.03  -0.88   1.06  -1.06   2.07   1.06   1.00   0.85   1.58   1.00   0.63  -0.69   2.45   0.33   1.00
 71121   5 0 1  3.8075145560 -0.8806428996    5.67   -29.26   -15.72   0.12   0.09   0.19   0.16   0.16 163 -1.47  0    0.0    0  4.3710 0.0005 0.005 0 -0.177 0.009 -0.180   1.04   1.40   1.06   0.96   0.07   1.03   0.39  -0.59   1.16   1.01  -0.73   1.75  -0.66   0.71   1.00
 71284   5 0 1  3.8165035086  0.5191448216   63.16   188.35   131.77   0.15   0.14   0.25   0.21   0.22 142  1.42  0    0.0    0  4.5470 0.0005 0.005 0  0.364 0.005  0.410   1.03  -0.87   1.04   0.23   0.62   1.02   1.01   0.28  -1.23   1.12   0.17  -1.05  -0.48   2.44   1.00
 71352   5 0 1  3.8201222336 -0.7357914675   10.67   -34.73   -32.72   0.17   0.11   0.21   0.23   0.18 128  4.01  2    0.0    0  2.2729 0.0016 0.024 1 -0.157 0.004 -0.170   1.07   0.58   1.19   0.65  -0.39   1.01   1.86  -0.57   0.53   1.00  -0.83   4.42   0.77  -0.51   1.00
 71536   5 0 1  3.8305069195 -0.8626422065   10.32   -28.26   -28.82   0.10   0.08   0.16   0.12   0.13 192 -2.65  2    0.0    0  3.9964 0.0005 0.006 0 -0.152 0.012 -0.160   1.06   1.87   1.05   1.29  -0.65   1.02  -0.33  -0.75   1.32   1.01  -1.06   1.86  -0.53   0.73   1.00
 71683  95 3 1  3.8383352142 -1.0617735850  754.81 -3679.25   473.67   3.07   2.46   4.11   3.89   3.24 136 99.00  0    0.0    0  0.1373 0.0472 0.063 0  0.710 0.040  0.690   1.11  -3.26   1.01   2.46   0.91   1.01  -0.89  -0.09   1.05   1.12   0.16  -0.31  -1.46  -4.75   1.00
 71795  15 3 2  3.8447363858  0.2396045866   18.56    51.95   -11.08   0.65   0.49   0.76   0.81   0.53  77  8.66  0    0.0    0  3.7971 0.0006 0.004 0  0.044 0.003  0.060   1.36   3.44   1.08   1.25   0.75   1.00   0.27   0.77  -0.20   1.49   1.07   1.03  -0.15   3.75   1.00
 71860   5 0 1  3.8481436648 -0.8270790906    7.02   -20.94   -23.67   0.11   0.09   0.17   0.14   0.14 180  2.83  3    0.0    0  2.2296 0.0011 0.010 1 -0.154 0.002 -0.210   1.17   6.55   1.05   0.60  -0.90   1.01   0.14  -1.25   1.07   1.01  -1.23   2.11  -0.61   1.24   1.00
 71865   5 0 1  3.8482773961 -0.6596196804    9.62   -29.92   -30.68   0.15   0.10   0.18   0.14   0.13 128 -0.78  0    0.0    0  3.9422 0.0004 0.005 0 -0.157 0.002 -0.180   1.09   2.41   1.05   2.01   0.46   1.02   0.50  -0.46   0.52   1.01  -0.54   1.91  -1.44   0.76   1.00
 71908   5 0 1  3.8506824826 -1.1340201681   60.35  -192.53  -233.51   0.08   0.10   0.14   0.10   0.12 179 -1.18  0    0.0    0  3.2465 0.0004 0.004 0  0.256 0.012  0.260   1.06  -2.17   1.02   0.96   0.26   1.01   0.25  -1.96   0.31   1.18  -1.64   0.06   1.00  -4.90   1.00
 71957   5 0 1  3.8530733801 -0.0987407647   54.73   103.28  -318.63   0.17   0.15   0.20   0.24   0.23  48 -1.90  0    0.0    0  3.9589 0.0006 0.004 0  0.385 0.006  0.470   1.22   1.70   1.21   1.12   1.92   1.06  -2.00   0.13  -0.21   1.04  -0.46  -2.13  -1.18   0.95   1.00
 72010   5 0 1  3.8556856434 -0.6138885911   15.57   -61.46  -176.84   0.15   0.09   0.16   0.15   0.14 122 -3.37  0    0.0    0  4.2045 0.0006 0.005 0  1.356 0.004  1.350   1.06   2.26   1.04  -0.05   0.69   1.01   1.23  -0.02  -0.30   1.01   0.46   1.36   0.63   0.82   1.00
 72105  15 3 2  3.8614864893  0.4725334744   16.10   -50.95    21.07   0.42   0.37   0.66   0.59   0.58 100 22.46  1    0.0    0  2.5167 0.0005 0.004 0  0.966 0.004  0.950   1.11  -0.77   1.14   1.90   2.31   1.03  -0.49   0.07   1.41   1.22   0.13  -0.92   1.32   3.63   1.00
 72220   5 0 1  3.8669945359  0.0330380071   24.25  -114.03   -22.13   0.15   0.11   0.18   0.21   0.16  81 -2.72  2    0.0    0  3.7371 0.0005 0.004 0 -0.005 0.006  0.010   1.22   4.85   1.13   0.32  -0.49   1.12  -0.35   1.50  -0.03   1.09   1.67   2.93  -2.54   2.13   1.00
 72607   5 0 1  3.8864406714  1.2942572177   24.91   -32.61    11.42   0.10   0.11   0.12   0.11   0.13 121  2.65  2    0.0    0  2.2044 0.0008 0.008 0  1.465 0.005  1.460   1.04  -0.76   1.08   1.78   3.64   1.02   1.15   0.66  -1.81   1.00   0.55   1.21   0.56  -0.83   1.00
 72622   5 0 1  3.8871956548 -0.2799789166   43.03  -105.68   -68.40   0.15   0.11   0.19   0.20   0.12  77 -0.63  2    0.0    0  2.7892 0.0004 0.003 0  0.147 0.005  0.160   1.12   4.53   1.12   1.16   1.61   1.09  -0.13   1.26  -2.05   1.03   1.67   1.04  -0.71   1.72   1.00
 72683  55 3 2  3.8905078492 -0.7605323565    8.07   -25.20   -27.13   0.52   0.39   0.59   0.75   0.52  57 11.70  0    0.0    0  4.2816 0.0010 0.010 2 -0.154 0.033 -0.140   1.03  -0.32   1.02   0.38   0.68   1.07   0.76  -0.12   1.13   1.04  -0.21   0.49  -1.03  -1.22   1.00
 73273   5 0 1  3.9205879287 -0.7528279990    8.52   -35.78   -39.83   0.12   0.09   0.18   0.17   0.13 149  1.60  1    0.0    0  2.5982 0.0005 0.005 0 -0.184 0.002 -0.230   1.18   7.03   1.02   0.40  -1.41   1.08   1.36  -0.73   2.65   1.03   0.06   0.12   0.44  -2.01   1.00
 73334  55 3 2  3.9233328099 -0.7348559006    8.51   -17.62   -22.51   0.45   0.30   0.54   0.66   0.51 102 23.75  0    0.0    0  3.0671 0.0006 0.005 0 -0.208 0.010 -0.210   1.07   3.37   1.01   0.12  -0.55   1.03   0.93   0.05   1.21   1.01   0.49   0.15   0.11  -0.93   1.00
 73555   5 0 1  3.9354842530  0.7049496023   14.48   -40.15   -28.86   0.11   0.11   0.14   0.12   0.14 147  0.45  0    0.0    0  3.6469 0.0003 0.004 0  0.956 0.000  0.890   1.05  -0.90   1.01   0.97  -0.10   1.02   1.96   1.08   0.57   1.00   0.83   0.21  -1.17   0.54   1.00
 73714   5 0 1  3.9447540497 -0.4412516273   11.31   -71.16   -43.34   0.23   0.14   0.25   0.42   0.23  45  0.42  0    0.0    0  3.3093 0.0100 0.060 0  1.674 0.038  2.230   1.02  -1.38   1.07  -0.24   1.48   1.09   0.04   0.28  -0.72   1.20   0.47   0.02   2.30  -3.00   1.00
 73807  15 3 2  3.9493241686 -0.8211982506    7.36   -22.98   -22.81   0.53   0.36   0.55   0.67   0.52  96 14.49  0    0.0    0  3.8552 0.0006 0.005 0 -0.144 0.007 -0.150   1.08   0.31   1.06   0.71  -0.14   1.01  -1.12  -0.26   0.34   1.01  -0.45  -1.43  -0.35  -0.48   1.00
 74117  55 3 2  3.9655792871 -0.7902814998    4.20   -15.88   -26.80   0.48   0.43   0.66   0.54   0.52 102 24.37  0    0.0    0  4.0022 0.0006 0.005 0 -0.162 0.002 -0.180   1.08   2.47   1.02   1.24   0.49   1.02   0.26  -0.78   1.34   1.01  -0.72  -0.04   0.17   0.92   1.00
 74376  95 3 1  3.9790713122 -0.8506333976   18.12   -96.50   -49.86   0.39   0.31   0.47   0.43   0.42  90 15.18  2    0.0    0  3.8523 0.0170 0.008 0 -0.029 0.007 -0.020   1.07   0.64   1.05   1.50   0.71   1.00  -1.30  -0.15   0.17   1.00  -0.31  -1.57   0.24   0.51   1.00
 74395   5 0 1  3.9806017454 -0.9093003916   27.80  -112.92   -71.18   0.10   0.10   0.15   0.12   0.14  90 -2.91  0    0.0    0  3.5711 0.0005 0.004 0  0.918 0.004  0.910   1.02   1.54   1.07   0.48   1.86   1.02  -0.11  -0.56   0.70   1.01  -0.62  -0.30   0.97   0.69   1.00
 74666   5 0 1  3.9946298740  0.5814582287   26.78    84.74  -111.58   0.09   0.11   0.16   0.10   0.13 193  0.65  2    0.0    0  3.6268 0.0003 0.004 0  0.961 0.003  0.960   1.01  -0.87   1.01   0.20   0.68   1.01   0.93  -0.73   0.15   1.01  -0.66  -0.46  -1.27   0.81   1.00
 74785   5 0 1  4.0012016219 -0.1637619163   17.62   -98.10   -19.65   0.14   0.10   0.16   0.18   0.15  64 -2.01  1    0.0    0  2.5739 0.0006 0.005 0 -0.071 0.004 -0.080   1.13   3.25   1.05   1.29   1.48   1.00  -0.88   0.74   0.18   1.10   0.54  -0.17  -0.34   2.57   1.00
 74911  15 3 2  4.0078612798 -0.8355797189    9.72   -29.59   -35.07   0.60   0.46   0.71   0.78   0.57  86 12.52  1    0.0    0  4.2229 0.0013 0.014 0 -0.086 0.008 -0.070   1.15   0.11   1.19   0.61   0.89   1.02  -0.87  -0.90   0.54   1.09  -1.25  -1.28  -0.71  -1.65   1.00
 74946   5 0 1  4.0095077154 -1.1986828347   17.74   -66.58   -32.31   0.06   0.09   0.12   0.08   0.11 199 -2.12  0    0.0    0  2.8816 0.0003 0.004 0  0.014 0.008  0.040   1.04  -2.58   1.04   0.61  -0.73   1.00   1.56   0.04  -0.48   1.03  -0.25  -1.97  -0.35  -1.86   1.00
 75097   5 0 1  4.0174388121  1.2537393443    6.70   -17.73    17.90   0.11   0.10   0.11   0.13   0.11 110 -0.42  1    0.0    0  3.0449 0.0004 0.004 0  0.058 0.014  0.120   1.03   0.10   1.07   0.50   2.82   1.00   1.11   1.44  -0.68   1.01   1.66   0.85   0.27   1.40   1.00
 75141   1 1 1  4.0202449707 -0.7094319926    3.69   -19.49   -25.29   0.40   0.31   0.54   0.52   0.40 112  0.21  0    2.2    0  3.1417 0.0011 0.010 0 -0.227 0.012 -0.230   1.11   1.23   1.04   0.25  -0.04   1.03  -0.14  -0.54   0.48   1.00  -0.70   0.14  -0.23  -0.06   1.00
 75177   5 0 1  4.0221430016 -0.6328767628   11.86   -92.33   -85.67   0.14   0.09   0.16   0.17   0.14 103 -1.38  0    0.0    0  3.6909 0.0013 0.010 2  1.534 0.005  1.590   1.06   2.24   1.00   1.36   0.41   1.00   0.88  -0.06   0.25   1.00   0.21  -0.01  -0.09   0.56   1.00
 75264  57 3 2  4.0259573134 -0.7799801258    6.37   -22.86   -18.87   0.49   0.45   0.70   0.67   0.59  92 23.65  0    0.0  897  3.3138 0.0006 0.006 0 -0.191 0.016 -0.200   1.13   2.48   1.15   0.02   1.33   1.14  -0.55  -0.96   0.80   1.14  -1.24  -0.65  -0.27  -0.68   1.20
 75304   5 0 1  4.0280281709 -0.6433010709    6.28   -18.24   -20.72   0.17   0.10   0.20   0.22   0.16  84 -2.52  2    0.0    0  4.4867 0.0008 0.004 0 -0.155 0.012 -0.160   1.02   0.75   1.00   0.76   0.32   1.01  -0.17  -0.14  -0.05   1.03  -0.25  -0.20  -0.50  -1.14   1.00
 75323  15 3 2  4.0289949683 -1.0353414981    7.27   -12.97   -34.24   0.60   0.48   0.81   0.77   0.70 134 12.22  0    0.0    0  4.5370 0.0023 0.022 2  0.169 0.007  0.180   1.09  -0.66   1.06   0.58   0.29   1.03   0.08  -0.69   0.50   1.03  -0.85  -0.07  -0.42  -0.65   1.00
 75411   1 1 1  4.0338584954  0.6523510313   28.83  -146.73    79.85   0.51   0.59   0.74   0.66   0.77 125  1.33  0    3.7    0  4.3826 0.0005 0.005 0  0.309 0.008  0.350   1.03  -0.32   1.01  -0.14   0.15   1.00   0.23  -0.07   0.03   1.04  -0.09   0.12  -0.01  -0.43   1.00
 75458   5 0 1  4.0357673053  1.0291512588   32.23    -8.36    17.08   0.09   0.09   0.10   0.08   0.10 137 -2.10  0    0.0    0  3.4638 0.0005 0.005 0  1.166 0.007  1.070   1.08   0.94   1.12  -0.26   1.99   1.01   3.66   2.73  -0.10   1.02   3.09   3.49  -1.18   1.68   1.00
 75501   1 2 1  4.0375466922 -0.6760286396    8.31   -45.71   -11.49   0.81   0.65   1.11   0.97   0.95 108  0.73  1    4.4    0  4.6107 0.0006 0.005 0  0.000 0.015  0.020   1.10   0.64   1.02   0.15   0.03   1.04  -0.21  -0.09   0.19   1.01  -0.19  -0.23   0.28   0.19   1.00
 75695  75 4 1  4.0484258681  0.5079866628   29.17  -180.17    85.92   0.38   0.51   0.76   0.40   0.64 184 46.13  3    0.0    0  3.7373 0.0006 0.007 1  0.319 0.002  0.370   1.08  -1.58   1.02   0.76   0.30   1.00   3.01   1.55  -0.19   1.01   0.73  -0.98  -0.51  -0.69   1.00
 76127  15 3 2  4.0706747501  0.5473205070    8.69   -20.15    -9.39   0.23   0.31   0.46   0.28   0.39 181 20.73  2    0.0    0  4.1120 0.0005 0.005 0 -0.127 0.015 -0.120   1.10  -3.05   1.03   0.07   0.76   1.01   1.80  -0.03   0.45   1.08  -0.53   1.06  -0.95  -2.36   1.00
 76267  75 4 1  4.0783391856  0.4662631477   43.46   120.27   -89.58   0.17   0.17   0.28   0.19   0.20 135 12.69  0    0.0    0  2.2210 0.0006 0.007 2  0.032 0.003  0.050   1.10  -0.46   1.02   0.51  -0.06   1.01  -4.53   0.46   0.89   1.01   0.62  -1.70   0.84   1.29   1.00
 76276  15 3 2  4.0788482810  0.1839377915   14.30   -71.48     3.64   0.73   0.48   0.75   0.91   0.64  65 18.64  0    0.0    0  3.8677 0.0019 0.013 2  0.268 0.008  0.300   1.17  -1.41   1.04   1.18   1.19   1.03  -1.70  -0.42  -0.70   1.00  -0.08  -0.21   0.68  -0.33   1.00
